 Optimized Parameter
a1 = ,       0.149156
a2 = ,       0.098013
a3 = ,       0.089679
a4 = ,       0.006176
b1 = ,       0.062405
b2 = ,       0.128128
z1 = ,      83.438858
z2 = ,      11.320376
z3 = ,      83.853088
s1 = ,      19.948133
s2 = ,       4.009008
s3 = ,       3.630394
Er = ,   46602.371094
NS = ,       0.818794

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1249,   0.00560,  17.28000,  19.86439
 1250,   0.00470,  16.68000,  19.77836
 1251,   0.00230,  16.68000,  19.69089
 1252,   0.00180,  16.51000,  19.60205
 1253,   0.00140,  16.34000,  19.51196
 1254,   0.00110,  15.80000,  19.42070
 1255,   0.00570,  15.04000,  19.32836
 1256,   0.01790,  15.50000,  19.23507
 1257,   0.02920,  15.66000,  19.14097
 1258,   0.03720,  15.35000,  19.04617
 1259,   0.03450,  15.19000,  18.95079
 1260,   0.03740,  14.12000,  18.85493
 1261,   0.04480,  15.07000,  18.75872
 1262,   0.04910,  14.92000,  18.66224
 1263,   0.04720,  14.54000,  18.56561
 1264,   0.03360,  13.98000,  18.46885
 1265,   0.02360,  14.27000,  18.37201
 1266,   0.01900,  13.78000,  18.27510
 1267,   0.01090,  13.92000,  18.17815
 1268,   0.00630,  13.92000,  18.08114
 1269,   0.00450,  13.71000,  17.98409
 1270,   0.00370,  13.77000,  17.88700
 1271,   0.00240,  13.84000,  17.78989
 1272,   0.00180,  13.37000,  17.69275
 1273,   0.00110,  13.71000,  17.59562
 1274,   0.00040,  13.05000,  17.49849
 1275,   0.00030,  13.66000,  17.40139
 1276,   0.00030,  12.80000,  17.30433
 1277,   0.00030,  13.05000,  17.20734
 1278,   0.00030,  12.71000,  17.11043
 1279,   0.00280,  12.83000,  17.01362
 1280,   0.01450,  12.47000,  16.91696
 1281,   0.02190,  12.59000,  16.82051
 1282,   0.02560,  12.59000,  16.72431
 1283,   0.03080,  12.59000,  16.62843
 1284,   0.03120,  13.92000,  16.53291
 1285,   0.03220,  14.27000,  16.43779
 1286,   0.02910,  13.75000,  16.34310
 1287,   0.02480,  14.21000,  16.24886
 1288,   0.01810,  14.67000,  16.15507
 1289,   0.01230,  14.88000,  16.06173
 1290,   0.00880,  14.44000,  15.96881
 1291,   0.00460,  14.34000,  15.87630
 1292,   0.00250,  14.34000,  15.78419
 1293,   0.00110,  14.01000,  15.69246
 1294,   0.00060,  13.79000,  15.60109
 1295,   0.00200,  13.69000,  15.51008
 1296,   0.00410,  13.69000,  15.41943
 1297,   0.00600,  13.04000,  15.32915
 1298,   0.00680,  13.35000,  15.23924
 1299,   0.00820,  13.14000,  15.14970
 1300,   0.00640,  12.91000,  15.06056
 1301,   0.00730,  12.91000,  14.97180
 1302,   0.01050,  12.91000,  14.88344
 1303,   0.00980,  12.82000,  14.79550
 1304,   0.41140,  12.94000,  14.70872
 1305,   1.70860,  13.24000,  14.62608
 1306,   0.01310,  13.14000,  14.54685
 1307,   0.01250,  13.48000,  14.47043
 1308,   0.20700,  13.24000,  14.39664
 1309,   1.40810,  13.65000,  14.32753
 1310,   0.90700,  13.85000,  14.26383
 1311,   1.30800,  14.32000,  14.20678
 1312,   0.90860,  14.56000,  14.15662
 1313,   0.40580,  13.90000,  14.11258
 1314,   0.20210,  14.56000,  14.07357
 1315,   0.30180,  14.34000,  14.03886
 1316,   0.30280,  14.23000,  14.00782
 1317,   0.20260,  14.12000,  13.97973
 1318,   0.00240,  13.68000,  13.95361
 1319,   0.00240,  12.84000,  13.92863
 1320,   0.00340,  13.14000,  13.90413
 1321,   0.00130,  12.72000,  13.87956
 1322,   0.00110,  12.82000,  13.85447
 1323,   0.00040,  12.20000,  13.82850
 1324,   0.00100,  12.38000,  13.80136
 1325,   0.00100,  11.95000,  13.77286
 1326,   0.00060,  12.30000,  13.74281
 1327,   0.30490,  12.21000,  13.71168
 1328,   0.21530,  12.12000,  13.67965
 1329,   0.02360,  11.95000,  13.64656
 1330,   0.02760,  12.04000,  13.61228
 1331,   0.02900,  11.27000,  13.57674
 1332,   0.02840,  11.32000,  13.53986
 1333,   0.21410,  12.11000,  13.50196
 1334,   0.00600,  11.61000,  13.46292
 1335,   0.20630,  11.69000,  13.42303
 1336,   0.20570,  11.86000,  13.38251
 1337,   0.00310,  12.20000,  13.34120
 1338,   0.00060,  12.11000,  13.29897
 1339,   0.00060,  11.77000,  13.25571
 1340,   0.50030,  12.03000,  13.21228
 1341,   0.00030,  12.03000,  13.16845
 1342,   0.00030,  12.11000,  13.12404
 1343,   0.00030,  11.64000,  13.07892
 1344,   0.10030,  11.16000,  13.03317
 1345,   0.00030,  11.83000,  12.98668
 1346,   0.00030,  11.37000,  12.93936
 1347,   0.00030,  11.14000,  12.89117
 1348,   0.00030,  10.98000,  12.84207
 1349,   0.00030,  10.85000,  12.79204
 1350,   0.00030,  11.14000,  12.74108
 1351,   0.00030,  10.53000,  12.68920
 1352,   0.20030,  10.31000,  12.63678
 1353,   0.00830,  10.64000,  12.58379
 1354,   0.01770,  12.78000,  12.53024
 1355,   0.02180,  13.27000,  12.47612
 1356,   0.01370,  11.07000,  12.42145
 1357,   0.00710,   9.15000,  12.36623
 1358,   0.00430,  10.52000,  12.31047
 1359,   0.00360,  12.67000,  12.25415
 1360,   0.00180,   9.53000,  12.19731
 1361,   0.00030,   7.84000,  12.13995
 1362,   0.00030,   9.90000,  12.08208
 1363,   0.00030,  11.95000,  12.02375
 1364,   0.00030,  12.31000,  11.96496
 1365,   0.00030,  10.36000,  11.90575
 1366,   0.00030,   8.06000,  11.84614
 1367,   0.00030,   9.31000,  11.78617
 1368,   0.00030,   9.31000,  11.72587
 1369,   0.00030,   9.31000,  11.66526
 1370,   0.00030,   9.15000,  11.60439
 1371,   0.00030,   9.15000,  11.54327
 1372,   0.00030,   9.15000,  11.48195
 1373,   0.00030,   9.09000,  11.42044
 1374,   0.00030,   9.09000,  11.35878
 1375,   0.00030,   9.09000,  11.29700
 1376,   0.00030,  10.00000,  11.23512
 1377,   0.01020,   9.61000,  11.17319
 1378,   0.02200,  10.20000,  11.11126
 1379,   0.02490,  11.05000,  11.04940
 1380,   0.02430,   9.74000,  10.98765
 1381,   0.01640,   6.83000,  10.92604
 1382,   0.00620,   9.61000,  10.86458
 1383,   0.00760,   8.55000,  10.80326
 1384,   0.00580,   9.54000,  10.74211
 1385,   0.00450,   9.41000,  10.68111
 1386,   0.00210,   9.15000,  10.62028
 1387,   0.00030,   9.41000,  10.55960
 1388,   0.00030,   9.66000,  10.49908
 1389,   0.00030,   8.03000,  10.43872
 1390,   0.00030,   7.02000,  10.37853
 1391,   0.00030,   9.41000,  10.31850
 1392,   0.00030,   9.58000,  10.25864
 1393,   0.00030,   9.58000,  10.19896
 1394,   0.00030,   8.96000,  10.13945
 1395,   0.00030,   9.07000,  10.08014
 1396,   0.00030,   9.07000,  10.02102
 1397,   0.00030,   8.96000,   9.96210
 1398,   0.00030,   8.96000,   9.90338
 1399,   0.00030,   8.85000,   9.84487
 1400,   0.00030,   8.62000,   9.78658
 1401,   0.00030,   8.40000,   9.72852
 1402,   0.00030,  10.92000,   9.67067
 1403,   0.01940,   8.96000,   9.61310
 1404,   0.02020,   8.57000,   9.55583
 1405,   0.02230,   6.50000,   9.49890
 1406,   0.01520,   8.57000,   9.44231
 1407,   0.01280,   9.07000,   9.38607
 1408,   0.00750,   8.06000,   9.33018
 1409,   0.00420,   6.24000,   9.27463
 1410,   0.00220,   6.57000,   9.21940
 1411,   0.00080,   9.80000,   9.16448
 1412,   0.00030,  11.26000,   9.10986
 1413,   0.00030,   8.57000,   9.05553
 1414,   0.00030,   6.30000,   9.00147
 1415,   0.00030,   6.73000,   8.94770
 1416,   0.00030,  10.32000,   8.89419
 1417,   0.00030,   9.01000,   8.84095
 1418,   0.00030,   8.70000,   8.78797
 1419,   0.00030,   8.31000,   8.73525
 1420,   0.00030,   7.64000,   8.68279
 1421,   0.00030,   7.64000,   8.63060
 1422,   0.00030,   7.64000,   8.57866
 1423,   0.00030,   8.10000,   8.52697
 1424,   0.00390,   7.89000,   8.47555
 1425,   0.01740,   8.09000,   8.42443
 1426,   0.02180,   7.74000,   8.37363
 1427,   0.02250,   8.40000,   8.32320
 1428,   0.02130,   7.79000,   8.27313
 1429,   0.02310,   7.64000,   8.22345
 1430,   0.01940,   9.56000,   8.17418
 1431,   0.01630,   8.38000,   8.12530
 1432,   0.00510,   6.27000,   8.07680
 1433,   0.00030,   8.30000,   8.02864
 1434,   0.00030,   9.51000,   7.98081
 1435,   0.00030,  10.78000,   7.93328
 1436,   0.00030,   8.13000,   7.88603
 1437,   0.00030,   8.13000,   7.83906
 1438,   0.00030,   7.01000,   7.79234
 1439,   0.00030,   7.79000,   7.74588
 1440,   0.00030,   8.13000,   7.69966
 1441,   0.22380,   4.75000,   7.65409
 1442,   1.33670,   7.27000,   7.61154
 1443,   0.26440,   7.36000,   7.57194
 1444,   1.33670,   7.79000,   7.53717
 1445,   0.26440,   8.50000,   7.50677
 1446,   1.33670,   7.50000,   7.48227
 1447,   0.33610,   7.66000,   7.46304
 1448,   0.79780,   8.08000,   7.44936
 1449,   0.90080,   7.19000,   7.44160
 1450,   1.28710,   6.79000,   7.44073
 1451,   1.40840,   8.55000,   7.44767
 1452,   1.24260,   7.67000,   7.46281
 1453,   1.35630,   5.16000,   7.48661
 1454,   0.57050,   5.56000,   7.51790
 1455,   0.86680,   7.28000,   7.55622
 1456,   0.36420,   7.23000,   7.60020
 1457,   0.13590,   8.91000,   7.64824
 1458,   0.03120,   9.79000,   7.69883
 1459,   0.77680,   7.10000,   7.75209
 1460,   0.08290,   7.76000,   7.80679
 1461,   0.97550,   7.72000,   7.86358
 1462,   1.21210,   6.00000,   7.92340
 1463,   1.92250,   6.93000,   7.98826
 1464,   1.61880,   6.93000,   8.59822
 1465,   1.47280,   7.99000,  11.38513
 1466,   0.70450,   7.99000,  10.93986
 1467,   1.04820,   7.99000,  11.83822
 1468,   0.34960,  11.61000,  10.06125
 1469,   0.00030,  11.82000,   8.49160
 1470,   0.00030,  11.75000,   8.58412
 1471,   0.00030,  10.73000,   8.67527
 1472,   0.00030,   8.90000,   8.76404
 1473,   0.00030,   7.73000,   8.84965
 1474,   0.00330,   8.46000,   8.93148
 1475,   0.00800,  10.08000,   9.00907
 1476,   0.40500,  10.64000,   9.08281
 1477,   0.00850,   8.63000,   9.15232
 1478,   0.00730,   5.38000,   9.21733
 1479,   0.80550,   6.03000,   9.27911
 1480,   0.40400,   9.45000,   9.33800
 1481,   0.20350,  10.10000,   9.39392
 1482,   0.30200,   8.69000,   9.44700
 1483,   0.00070,   8.90000,   9.49684
 1484,   0.00030,   8.85000,   9.54311
 1485,   0.70030,   9.16000,   9.58690
 1486,   0.29820,   6.69000,   9.62833
 1487,   0.10030,   6.69000,   9.66718
 1488,   0.00030,   8.03000,   9.70312
 1489,   0.30030,   8.15000,   9.73642
 1490,   0.00030,   8.15000,   9.76681
 1491,   0.00030,   8.45000,   9.79408
 1492,   0.00030,   8.45000,   9.81807
 1493,   0.00030,   8.57000,   9.83870
 1494,   0.00050,   8.57000,   9.85593
 1495,   0.00450,   8.31000,   9.86976
 1496,   0.00630,   8.20000,   9.88023
 1497,   0.20900,   8.80000,   9.88777
 1498,   0.00790,   5.77000,   9.89239
 1499,   0.01070,   6.02000,   9.89412
 1500,   0.01160,   8.33000,   9.89302
 1501,   0.01700,   8.28000,   9.88919
 1502,   0.01960,   9.65000,   9.88270
 1503,   0.01640,   8.09000,   9.87367
 1504,   0.00890,   4.51000,   9.86217
 1505,   0.00650,   5.10000,   9.84831
 1506,   0.00420,   8.09000,   9.83217
 1507,   0.00230,   8.74000,   9.81384
 1508,   0.00080,   7.93000,   9.79342
 1509,   0.00030,   7.74000,   9.77100
 1510,   0.00030,   7.70000,   9.74668
 1511,   0.00030,   5.73000,   9.72056
 1512,   0.00030,   6.31000,   9.69273
 1513,   0.00030,   6.48000,   9.66328
 1514,   0.00030,   6.63000,   9.63232
 1515,   0.00030,   6.76000,   9.59992
 1516,   0.00030,   7.41000,   9.56618
 1517,   0.00030,   7.14000,   9.53119
 1518,   0.00030,   7.23000,   9.49503
 1519,   0.00040,   7.14000,   9.45778
 1520,   0.01650,   7.14000,   9.41953
 1521,   0.02170,   7.23000,   9.38041
 1522,   0.02270,   7.23000,   9.34051
 1523,   0.02360,   7.89000,   9.29992
 1524,   0.02590,   7.35000,   9.25872
 1525,   0.02960,   4.46000,   9.21701
 1526,   0.02640,   6.97000,   9.17484
 1527,   0.02420,   3.70000,   9.13228
 1528,   0.01750,   4.29000,   9.08937
 1529,   0.01000,   6.16000,   9.04614
 1530,   0.00630,   8.20000,   9.00259
 1531,   0.00490,   9.61000,   8.95876
 1532,   0.00240,   7.14000,   8.91465
 1533,   0.00470,   7.31000,   8.87029
 1534,   0.00360,   6.38000,   8.82568
 1535,   0.00350,   5.48000,   8.78086
 1536,   0.00310,   6.03000,   8.73585
 1537,   0.00480,   6.03000,   8.69065
 1538,   0.00450,   6.26000,   8.64531
 1539,   0.00340,   6.50000,   8.59983
 1540,   0.00320,   6.86000,   8.55424
 1541,   0.00400,   6.86000,   8.50856
 1542,   0.00730,   6.65000,   8.46280
 1543,   0.01230,   6.57000,   8.41701
 1544,   0.01530,   6.54000,   8.37122
 1545,   0.01850,   6.16000,   8.32546
 1546,   0.02550,   7.17000,   8.27978
 1547,   0.02970,   8.82000,   8.23423
 1548,   0.02970,   6.50000,   8.18884
 1549,   0.02610,   4.86000,   8.14364
 1550,   0.01180,   6.42000,   8.09862
 1551,   0.01170,   6.80000,   8.05378
 1552,   0.02100,   3.42000,   8.00913
 1553,   0.00790,   4.26000,   7.96466
 1554,   0.00550,   8.13000,   7.92036
 1555,   0.00330,   5.74000,   7.87621
 1556,   0.00180,   6.42000,   7.83220
 1557,   0.00250,   6.46000,   7.78831
 1558,   0.00210,   4.52000,   7.74456
 1559,   0.00160,   5.43000,   7.70092
 1560,   0.00080,   5.51000,   7.65739
 1561,   0.00000,   5.62000,   7.61397
 1562,   0.00000,   6.92000,   7.57066
 1563,   0.00000,   6.35000,   7.52745
 1564,   0.00000,   6.35000,   7.48435
 1565,   0.00000,   6.19000,   7.44135
 1566,   0.00000,   6.22000,   7.39847
 1567,   0.00000,   6.15000,   7.35570
 1568,   0.00000,   6.11000,   7.31304
 1569,   0.00000,   6.44000,   7.27051
 1570,   0.00000,   8.20000,   7.22810
 1571,   0.00000,   6.04000,   7.18582
 1572,   0.00000,   6.19000,   7.14368
 1573,   0.00000,   3.42000,   7.10167
 1574,   0.00000,   5.86000,   7.05981
 1575,   0.00000,   3.50000,   7.01809
 1576,   0.00000,   3.40000,   6.97653
 1577,   0.00000,   4.09000,   6.93512
 1578,   0.00000,   5.31000,   6.89387
 1579,   0.00000,   8.45000,   6.85278
 1580,   0.00000,   6.02000,   6.81187
 1581,   0.00000,   3.95000,   6.77112
 1582,   0.00000,   4.77000,   6.73055
 1583,   0.00000,   4.66000,   6.69015
 1584,   0.00000,   5.64000,   6.64994
 1585,   0.00000,   6.05000,   6.60991
 1586,   0.00000,   6.69000,   6.57006
 1587,   0.00000,   6.32000,   6.53040
 1588,   0.30000,   5.92000,   6.49149
 1589,   0.00000,   6.15000,   6.45320
 1590,   1.00000,   6.15000,   6.41730
 1591,   1.40000,   6.32000,   6.38592
 1592,   2.40000,   6.62000,   6.36259
 1593,   2.80000,   7.09000,   6.35084
 1594,   1.60000,   8.65000,   6.35124
 1595,   1.70000,   8.44000,   6.36432
 1596,   2.50000,   9.45000,   7.25209
 1597,   1.00000,   8.70000,   8.22554
 1598,   0.20000,  12.11000,   6.48301
 1599,   2.20000,  12.58000,  11.67319
 1600,   2.20000,  13.78000,  16.37378
 1601,   0.20000,  13.89000,  13.04459
 1602,   0.00000,  14.28000,   9.53894
 1603,   0.00000,  14.14000,   6.88419
 1604,   0.50000,  12.28000,   6.97912
 1605,   0.30000,   9.19000,   7.07544
 1606,   1.30000,   8.93000,   7.17405
 1607,   0.30000,  10.91000,   7.27383
 1608,   0.80000,  10.64000,   7.37476
 1609,   0.00000,  10.43000,   7.47534
 1610,   0.00000,   9.53000,   7.57437
 1611,   0.00000,  10.11000,   7.67086
 1612,   0.00000,   9.23000,   7.76402
 1613,   0.00000,   8.43000,   7.85327
 1614,   0.00000,   8.60000,   7.93813
 1615,   0.00000,   8.60000,   8.01826
 1616,   0.00000,   8.60000,   8.09343
 1617,   0.10000,   7.55000,   8.16367
 1618,   0.10000,   8.07000,   8.22905
 1619,   0.10000,  10.03000,   8.28966
 1620,   0.10000,   8.48000,   8.34563
 1621,   0.00000,   5.02000,   8.39691
 1622,   0.00000,   5.56000,   8.44349
 1623,   0.10000,   7.80000,   8.48559
 1624,   0.00000,   7.61000,   8.52327
 1625,   0.00000,   9.52000,   8.55659
 1626,   0.00000,   7.54000,   8.58563
 1627,   0.00000,   8.20000,   8.61052
 1628,   0.00000,   7.67000,   8.63138
 1629,   0.00000,   4.51000,   8.64835
 1630,   0.00000,   4.92000,   8.66158
 1631,   0.00000,   6.11000,   8.67123
 1632,   0.00000,   6.11000,   8.67745
 1633,   0.10000,   7.49000,   8.68058
 1634,   0.00000,   7.64000,   8.68075
 1635,   0.00000,   7.03000,   8.67808
 1636,   0.00000,   6.99000,   8.67269
 1637,   0.00000,   6.81000,   8.66473
 1638,   0.00000,   6.99000,   8.65431
 1639,   0.00000,   7.17000,   8.64157
 1640,   0.00000,   6.62000,   8.62663
 1641,   0.00000,   7.54000,   8.60960
 1642,   0.10000,   8.38000,   8.59081
 1643,   0.20000,   4.28000,   8.57068
 1644,   0.00000,   5.45000,   8.54924
 1645,   0.00000,   6.51000,   8.52649
 1646,   0.00000,  10.14000,   8.50248
 1647,   0.00000,   6.70000,   8.47723
 1648,   0.00000,   6.62000,   8.45079
 1649,   0.00000,   4.72000,   8.42320
 1650,   0.00000,   5.53000,   8.39452
 1651,   0.00000,   6.77000,   8.36479
 1652,   0.00000,   7.43000,   8.33407
 1653,   0.00000,   3.99000,   8.30241
 1654,   0.00000,   4.33000,   8.26986
 1655,   0.00000,   5.67000,   8.23649
 1656,   0.00000,   5.67000,   8.20233
 1657,   0.00000,   7.11000,   8.16744
 1658,   0.00000,   7.00000,   8.13187
 1659,   0.00000,   6.32000,   8.09568
 1660,   0.00000,   6.20000,   8.05890
 1661,   0.00000,   6.42000,   8.02158
 1662,   0.00000,   6.58000,   7.98376
 1663,   0.00000,   6.29000,   7.94550
 1664,   0.00000,   6.68000,   7.90682
 1665,   0.00000,   7.93000,   7.86776
 1666,   0.00000,   6.90000,   7.82837
 1667,   0.00000,   6.92000,   7.78867
 1668,   0.00000,   5.46000,   7.74870
 1669,   0.00000,   5.67000,   7.70849
 1670,   0.00000,   6.21000,   7.66807
 1671,   0.00000,   6.49000,   7.62746
 1672,   0.00000,   3.27000,   7.58670
 1673,   0.00000,   4.48000,   7.54580
 1674,   0.00000,   5.81000,   7.50480
 1675,   0.00000,   6.62000,   7.46370
 1676,   0.00000,   6.70000,   7.42254
 1677,   0.00000,   4.72000,   7.38134
 1678,   0.00000,   3.88000,   7.34010
 1679,   0.00000,   5.22000,   7.29886
 1680,   0.00000,   5.38000,   7.25761
 1681,   0.00000,   6.57000,   7.21639
 1682,   0.00000,   6.62000,   7.17520
 1683,   0.00000,   6.13000,   7.13406
 1684,   0.00000,   6.17000,   7.09297
 1685,   0.00000,   6.26000,   7.05196
 1686,   0.00000,   6.04000,   7.01102
 1687,   0.00000,   6.00000,   6.97018
 1688,   0.00000,   6.04000,   6.92944
 1689,   0.00000,   6.66000,   6.88881
 1690,   0.00000,   6.62000,   6.84829
 1691,   0.00000,   3.57000,   6.80790
 1692,   0.00000,   4.50000,   6.76764
 1693,   0.00000,   4.19000,   6.72752
 1694,   0.00000,   8.20000,   6.68754
 1695,   0.00000,   6.17000,   6.64772
 1696,   0.00000,   5.91000,   6.60804
 1697,   0.00000,   6.22000,   6.56853
 1698,   0.00000,   5.72000,   6.52918
 1699,   0.00000,   2.69000,   6.48999
 1700,   0.00000,   5.69000,   6.45098
 1701,   0.00000,   6.21000,   6.41214
 1702,   0.00000,   5.64000,   6.37348
 1703,   0.00000,   3.64000,   6.33500
 1704,   0.00000,   4.98000,   6.29671
 1705,   0.00000,   5.34000,   6.25860
 1706,   0.00000,   5.03000,   6.22067
 1707,   0.00000,   6.00000,   6.18294
 1708,   0.00000,   5.64000,   6.14539
 1709,   0.10000,   5.60000,   6.10822
 1710,   0.00000,   5.85000,   6.07139
 1711,   0.00000,   6.26000,   6.03487
 1712,   0.00000,   5.77000,   5.99864
 1713,   0.00000,   6.54000,   5.96268
 1714,   0.00000,   5.66000,   5.92696
 1715,   0.00000,   6.09000,   5.89147
 1716,   0.00000,   5.62000,   5.85621
 1717,   0.00000,   3.52000,   5.82115
 1718,   0.00000,   6.53000,   5.78630
 1719,   0.00000,   5.52000,   5.75163
 1720,   0.00000,   6.12000,   5.71716
 1721,   0.00000,   1.92000,   5.68287
 1722,   0.00000,   3.60000,   5.64876
 1723,   0.00000,   3.41000,   5.61482
 1724,   0.00000,   6.97000,   5.58106
 1725,   0.00000,   6.42000,   5.54747
 1726,   0.00000,   5.58000,   5.51405
 1727,   0.00000,   3.46000,   5.48080
 1728,   0.00000,   4.00000,   5.44772
 1729,   0.00000,   4.49000,   5.41480
 1730,   0.00000,   5.53000,   5.38206
 1731,   0.00000,   5.61000,   5.34948
 1732,   0.00000,   5.61000,   5.31707
 1733,   0.00000,   5.61000,   5.28483
 1734,   0.00000,   5.41000,   5.25276
 1735,   0.00000,   5.68000,   5.22085
 1736,   0.00000,   5.57000,   5.18911
 1737,   0.00000,   6.84000,   5.15754
 1738,   0.00000,   5.53000,   5.12614
 1739,   0.00000,   5.72000,   5.09491
 1740,   0.00000,   5.80000,   5.06385
 1741,   0.00000,   2.69000,   5.03295
 1742,   0.00000,   5.11000,   5.00223
 1743,   0.00000,   5.41000,   4.97167
 1744,   0.00000,   4.99000,   4.94129
 1745,   0.00000,   5.45000,   4.91107
 1746,   0.00000,   2.50000,   4.88102
 1747,   0.00000,   2.69000,   4.85114
 1748,   0.00000,   7.49000,   4.82143
 1749,   0.00000,   5.38000,   4.79189
 1750,   0.00000,   5.53000,   4.76252
 1751,   0.00000,   2.96000,   4.73331
 1752,   0.00000,   3.30000,   4.70428
 1753,   0.00000,   4.34000,   4.67541
 1754,   0.00000,   5.26000,   4.64670
 1755,   0.00000,   4.94000,   4.61817
 1756,   0.00000,   5.39000,   4.58980
 1757,   0.00000,   4.84000,   4.56160
 1758,   0.10000,   5.18000,   4.53374
 1759,   0.30000,   5.01000,   4.50675
 1760,   1.50000,   6.59000,   4.48325
 1761,   0.00000,   5.88000,   4.46256
 1762,   0.00000,   5.07000,   4.44413
 1763,   0.00000,   6.22000,   4.42748
 1764,   0.00000,   5.58000,   4.41222
 1765,   0.30000,   2.02000,   4.39854
 1766,   0.00000,   6.45000,   4.38607
 1767,   0.00000,   5.75000,   4.37448
 1768,   0.00000,   5.64000,   4.36348
 1769,   0.60000,   5.79000,   4.35395
 1770,   0.10000,   0.75000,   4.34567
 1771,   0.00000,   2.77000,   4.33828
 1772,   0.00000,   5.36000,   4.33145
 1773,   0.00000,   5.50000,   4.32493
 1774,   0.00000,   5.54000,   4.31850
 1775,   0.00000,   2.80000,   4.31200
 1776,   0.00000,   3.91000,   4.30527
 1777,   0.00000,   4.94000,   4.29823
 1778,   0.00000,   5.21000,   4.29076
 1779,   0.00000,   5.32000,   4.28282
 1780,   0.00000,   5.32000,   4.27435
 1781,   0.00000,   5.21000,   4.26531
 1782,   0.00000,   5.18000,   4.25568
 1783,   0.00000,   5.21000,   4.24546
 1784,   0.00000,   5.21000,   4.23463
 1785,   0.00000,   7.31000,   4.22319
 1786,   0.00000,   5.08000,   4.21117
 1787,   0.00000,   5.21000,   4.19856
 1788,   0.00000,   5.11000,   4.18539
 1789,   0.00000,   5.18000,   4.17167
 1790,   0.00000,   4.72000,   4.15743
 1791,   0.00000,   2.40000,   4.14268
 1792,   0.00000,   2.61000,   4.12745
 1793,   0.00000,   2.71000,   4.11177
 1794,   0.00000,   3.91000,   4.09566
 1795,   0.00000,   4.63000,   4.07914
 1796,   0.00000,   7.07000,   4.06225
 1797,   0.00000,   5.52000,   4.04499
 1798,   0.00000,   2.33000,   4.02740
 1799,   0.00000,   3.05000,   4.00951
 1800,   0.00000,   4.36000,   3.99132
 1801,   0.00000,   5.01000,   3.97287
 1802,   0.00000,   5.18000,   3.95417
 1803,   0.00000,   5.01000,   3.93525
 1804,   0.00000,   4.85000,   3.91613
 1805,   0.00000,   4.95000,   3.89682
 1806,   0.00000,   4.95000,   3.87734
 1807,   0.00000,   5.05000,   3.85771
 1808,   0.00000,   5.15000,   3.83794
 1809,   0.00000,   5.08000,   3.81805
 1810,   0.00000,   4.22000,   3.79806
 1811,   0.00000,   2.36000,   3.77797
 1812,   0.00000,   2.59000,   3.75781
 1813,   0.00000,   2.98000,   3.73758
 1814,   0.00000,   5.18000,   3.71729
 1815,   0.00000,   5.21000,   3.69696
 1816,   0.00000,   4.97000,   3.67660
 1817,   0.00000,   2.42000,   3.65621
 1818,   0.00000,   1.36000,   3.63580
 1819,   0.00000,   1.36000,   3.61539
 1820,   0.00000,   1.36000,   3.59498
 1821,   0.60000,   1.36000,   3.57568
 1822,   1.20000,   1.36000,   3.55949
 1823,   1.00000,   1.36000,   3.54763
 1824,   0.00000,   1.36000,   3.53922
 1825,   0.00000,   1.36000,   3.53352
 1826,   0.20000,   0.18000,   3.53027
 1827,   0.10000,   0.11000,   3.52904
 1828,   0.00000,   1.27000,   3.52929
 1829,   0.00000,   5.28000,   3.53056
 1830,   0.00000,   5.32000,   3.53249
 1831,   0.00000,   5.32000,   3.53475
 1832,   0.70000,   5.18000,   3.53838
 1833,   0.00000,   7.61000,   3.54290
 1834,   0.20000,   5.11000,   3.54831
 1835,   0.30000,   4.29000,   3.55476
 1836,   0.00000,   0.27000,   3.56183
 1837,   0.00000,   2.71000,   3.56916
 1838,   0.10000,   3.09000,   3.57663
 1839,   0.00000,   3.09000,   3.58399
 1840,   0.00000,   5.32000,   3.59100
 1841,   0.00000,   4.84000,   3.59750
 1842,   0.00000,   5.25000,   3.60334
 1843,   0.20000,   5.01000,   3.60878
 1844,   0.00000,   8.20000,   3.61366
 1845,   0.00000,   0.66000,   3.61788
 1846,   0.00000,   2.82000,   3.62134
 1847,   0.00000,   3.20000,   3.62397
 1848,   0.00000,   4.75000,   3.62572
 1849,   0.00000,   5.40000,   3.62656
 1850,   0.00000,   4.61000,   3.62648
 1851,   0.00000,   5.89000,   3.62547
 1852,   0.00000,   4.73000,   3.62354
 1853,   0.00000,   4.09000,   3.62070
 1854,   0.00000,   4.58000,   3.61696
 1855,   0.00000,   4.76000,   3.61235
 1856,   0.00000,   4.70000,   3.60690
 1857,   0.00000,   5.92000,   3.60063
 1858,   0.00000,   8.24000,   3.59358
 1859,   0.00000,   7.84000,   3.58578
 1860,   0.00000,   5.22000,   3.57726
 1861,   0.00000,   2.20000,   3.56807
 1862,   0.00000,   2.41000,   3.55823
 1863,   0.00000,   2.53000,   3.54777
 1864,   0.00000,   2.78000,   3.53675
 1865,   0.00000,   4.73000,   3.52517
 1866,   0.00000,   4.21000,   3.51309
 1867,   0.00000,   5.49000,   3.50053
 1868,   0.00000,   6.27000,   3.48753
 1869,   0.00000,   0.98000,   3.47410
 1870,   0.00000,   1.61000,   3.46029
 1871,   0.00000,   3.08000,   3.44611
 1872,   0.00000,   3.22000,   3.43160
 1873,   0.00000,   4.19000,   3.41678
 1874,   0.00000,   4.45000,   3.40167
