 Optimized Parameter
a1 = ,       0.143042
a2 = ,       0.130756
a3 = ,       0.107708
a4 = ,       0.009635
b1 = ,       0.082909
b2 = ,       0.044447
z1 = ,      47.891003
z2 = ,      58.731998
z3 = ,       4.241359
s1 = ,       2.155989
s2 = ,      15.021837
s3 = ,      36.030895
Er = ,  126894.093750
NS = ,       0.915985

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1261,   1.64590,  19.95000,  27.45864
 1262,   1.52410,  18.95000,  28.33369
 1263,   1.25780,  19.47000,  29.19468
 1264,   0.88570,  19.40000,  29.91020
 1265,   0.51340,  19.80000,  30.37936
 1266,   0.32630,  18.78000,  30.58814
 1267,   0.15980,  18.40000,  30.53553
 1268,   0.10610,  17.88000,  30.26151
 1269,   0.08640,  18.01000,  29.81123
 1270,   0.06820,  17.88000,  29.22250
 1271,   0.05990,  17.88000,  28.52977
 1272,   0.04800,  17.88000,  27.75990
 1273,   0.04370,  17.88000,  26.93733
 1274,   0.03580,  17.88000,  26.08049
 1275,   0.03050,  17.88000,  25.20503
 1276,   0.02680,  17.88000,  24.32389
 1277,   0.02410,  17.88000,  23.44753
 1278,   0.02270,  14.93000,  22.58447
 1279,   0.07910,  14.63000,  21.76046
 1280,   0.28120,  11.98000,  21.04375
 1281,   0.62850,  12.53000,  20.53476
 1282,   0.79210,  16.70000,  20.24813
 1283,   0.83110,  18.33000,  20.15105
 1284,   0.76720,  19.89000,  20.18136
 1285,   0.85880,  17.87000,  20.34090
 1286,   0.75980,  19.17000,  20.56600
 1287,   0.54170,  19.90000,  20.76644
 1288,   0.38400,  19.90000,  20.89225
 1289,   0.33450,  21.78000,  20.94144
 1290,   0.24150,  20.49000,  20.89883
 1291,   0.15440,  20.16000,  20.75565
 1292,   0.14720,  18.35000,  20.53288
 1293,   0.12450,  17.14000,  20.24269
 1294,   0.07700,  16.78000,  19.88708
 1295,   0.05520,  16.30000,  19.47693
 1296,   0.03630,  15.86000,  19.02239
 1297,   0.02620,  14.97000,  18.53479
 1298,   0.08120,  15.07000,  18.04509
 1299,   0.01950,  14.84000,  17.53852
 1300,   0.07700,  14.84000,  17.04352
 1301,   0.01660,  15.36000,  16.54280
 1302,   0.07570,  14.81000,  16.06278
 1303,   0.07050,  14.81000,  15.60240
 1304,   0.51560,  10.50000,  15.31082
 1305,   0.94020,  10.48000,  15.29568
 1306,   1.16190,  12.58000,  15.57001
 1307,   1.30570,  15.11000,  16.11458
 1308,   1.23230,  17.96000,  16.83874
 1309,   1.41340,  17.24000,  17.75457
 1310,   1.19440,  17.58000,  18.73573
 1311,   0.96440,  16.72000,  19.67921
 1312,   0.63150,  17.12000,  20.47075
 1313,   0.39140,  17.36000,  21.05393
 1314,   0.25560,  17.14000,  21.42203
 1315,   0.12120,  17.00000,  21.57282
 1316,   0.05150,  17.26000,  21.52872
 1317,   0.04610,  16.43000,  21.33101
 1318,   0.04400,  15.18000,  21.01482
 1319,   0.05980,  14.29000,  20.61493
 1320,   0.05110,  14.29000,  20.15131
 1321,   0.02260,  13.17000,  19.63366
 1322,   0.08560,  13.12000,  19.10073
 1323,   0.01870,  13.30000,  18.53958
 1324,   0.04740,  13.05000,  17.97231
 1325,   0.01640,  14.03000,  17.39631
 1326,   0.05070,  13.38000,  16.83144
 1327,   0.10410,  13.47000,  16.29940
 1328,   0.49940,  12.51000,  15.93084
 1329,   0.84140,  11.76000,  15.80803
 1330,   1.06960,  11.42000,  15.95428
 1331,   1.01170,  14.15000,  16.28917
 1332,   0.59210,  16.86000,  16.62699
 1333,   0.48830,  15.21000,  16.92814
 1334,   0.27220,  14.44000,  17.12467
 1335,   0.17250,  15.22000,  17.20366
 1336,   0.51330,  15.42000,  17.30338
 1337,   0.26870,  14.95000,  17.33621
 1338,   0.12780,  15.62000,  17.26913
 1339,   0.06440,  15.99000,  17.10342
 1340,   0.02680,  15.49000,  16.84984
 1341,   0.05310,  14.84000,  16.53918
 1342,   0.02000,  13.97000,  16.17627
 1343,   0.05750,  13.36000,  15.78908
 1344,   0.01900,  12.94000,  15.37437
 1345,   0.01490,  12.73000,  14.94137
 1346,   0.08350,  12.30000,  14.52177
 1347,   0.01320,  12.30000,  14.09379
 1348,   0.01500,  11.88000,  13.66457
 1349,   0.01220,  11.96000,  13.23814
 1350,   0.01180,  11.86000,  12.81842
 1351,   0.01720,  11.94000,  12.41030
 1352,   0.04810,  11.47000,  12.02597
 1353,   0.33920,  14.20000,  11.76150
 1354,   0.52880,  12.41000,  11.65656
 1355,   0.40960,  14.00000,  11.63721
 1356,   0.65120,  12.73000,  11.76511
 1357,   0.43030,  14.00000,  11.93233
 1358,   0.74940,  13.90000,  12.23437
 1359,   0.63200,  14.24000,  12.59853
 1360,   0.44880,  14.00000,  12.94539
 1361,   0.16390,  14.06000,  13.17923
 1362,   0.05080,  14.56000,  13.28402
 1363,   0.02580,  13.76000,  13.27815
 1364,   0.02140,  13.73000,  13.18421
 1365,   0.02580,  13.15000,  13.02377
 1366,   0.01670,  11.48000,  12.80999
 1367,   0.01540,  12.49000,  12.55632
 1368,   0.01440,  12.02000,  12.27387
 1369,   0.01290,  11.93000,  11.97147
 1370,   0.13100,  11.73000,  11.69613
 1371,   0.01160,  11.81000,  11.40501
 1372,   0.06230,  12.05000,  11.12156
 1373,   0.01070,  11.23000,  10.82989
 1374,   0.05980,  11.04000,  10.77269
 1375,   0.01010,  10.32000,  10.73455
 1376,   0.03690,  10.32000,  10.69566
 1377,   0.03100,   9.53000,  10.65596
 1378,   0.06200,  12.64000,  10.61545
 1379,   0.19780,  13.66000,  10.57432
 1380,   0.76570,  13.02000,  10.53349
 1381,   0.91050,  11.65000,  10.49395
 1382,   0.80240,  12.83000,  10.45640
 1383,   0.70830,  13.01000,  10.42132
 1384,   0.47680,  10.89000,  10.46717
 1385,   0.10040,  12.72000,  10.89308
 1386,   0.04360,  12.65000,  11.16407
 1387,   0.04860,  12.71000,  11.31230
 1388,   0.01820,  12.71000,  11.35253
 1389,   0.04410,  11.86000,  11.31634
 1390,   0.01460,  10.84000,  11.21082
 1391,   0.04050,  11.18000,  11.06080
 1392,   0.01920,  10.92000,  10.87045
 1393,   0.01110,  10.60000,  10.64787
 1394,   0.62010,  10.66000,  10.60574
 1395,   0.46620,  12.52000,  10.65333
 1396,   0.46580,  12.59000,  10.77000
 1397,   0.00910,  11.79000,  10.78654
 1398,   0.01290,  11.46000,  10.72573
 1399,   0.02270,  10.54000,  10.60828
 1400,   0.06330,  10.94000,  10.46129
 1401,   0.36970,  11.90000,  10.39497
 1402,   0.66430,  12.20000,  10.49046
 1403,   0.71440,   9.32000,  10.72761
 1404,   0.75550,  12.10000,  11.08603
 1405,   0.76020,  11.10000,  11.53620
 1406,   1.38510,  12.20000,  12.26104
 1407,   1.86380,  14.08000,  13.35129
 1408,   0.30570,  14.85000,  14.19382
 1409,   0.65420,  11.78000,  14.94922
 1410,   0.06180,  11.88000,  15.42991
 1411,   0.02350,  11.87000,  15.67766
 1412,   0.01890,  12.80000,  15.73905
 1413,   0.01660,  12.80000,  15.65345
 1414,   0.01490,  10.99000,  15.45352
 1415,   0.01370,  10.72000,  15.16626
 1416,   0.01270,  10.83000,  14.81384
 1417,   0.01200,  10.03000,  14.41443
 1418,   0.06150,  10.71000,  13.99949
 1419,   0.01070,  11.57000,  13.56029
 1420,   0.01380,  11.17000,  13.10829
 1421,   0.01080,  11.69000,  12.65049
 1422,   0.02280,  10.53000,  12.19747
 1423,   0.02390,   9.79000,  11.75372
 1424,   0.19420,   9.61000,  11.37914
 1425,   0.37080,   9.77000,  11.12172
 1426,   0.37710,  11.17000,  10.96072
 1427,   0.66930,   8.19000,  10.97422
 1428,   0.65940,  11.30000,  11.12028
 1429,   0.34100,  10.93000,  11.26166
 1430,   0.43460,  11.02000,  11.42877
 1431,   0.26810,  10.17000,  11.55827
 1432,   0.28860,  10.79000,  11.66356
 1433,   0.23050,   9.33000,  11.72916
 1434,   0.16200,  10.66000,  11.74000
 1435,   0.04610,  10.72000,  11.66914
 1436,   0.02480,  11.63000,  11.52809
 1437,   0.01700,  10.94000,  11.33114
 1438,   0.01670,  11.08000,  11.09265
 1439,   0.01230,   9.36000,  10.82292
 1440,   0.03270,   9.55000,  10.53861
 1441,   0.01040,   9.61000,  10.23868
 1442,   0.00980,  10.61000,   9.92970
 1443,   0.00930,  11.62000,   9.61696
 1444,   0.00880,  10.75000,   9.30459
 1445,   0.00840,  10.64000,   9.27077
 1446,   0.00810,   8.83000,   9.24674
 1447,   0.00780,   8.40000,   9.22163
 1448,   0.00750,   6.20000,   9.19539
 1449,   0.09830,   9.82000,   9.16811
 1450,   0.56570,  10.56000,   9.14047
 1451,   0.65360,  10.41000,   9.11320
 1452,   0.52840,  10.62000,   9.08675
 1453,   0.72790,   9.56000,   9.06178
 1454,   0.64620,  10.60000,   9.03876
 1455,   0.66060,  10.71000,   9.01808
 1456,   0.44960,  11.00000,   9.25425
 1457,   0.21070,   9.77000,   9.70450
 1458,   0.12570,   9.45000,  10.02248
 1459,   0.08330,  10.22000,  10.21915
 1460,   0.03330,  10.93000,  10.30198
 1461,   0.02000,   6.16000,  10.29040
 1462,   0.01470,   9.10000,  10.20336
 1463,   0.01350,   8.42000,  10.05790
 1464,   0.01250,   9.13000,   9.86809
 1465,   0.01140,   9.32000,   9.64540
 1466,   0.09040,   6.34000,   9.42589
 1467,   0.00970,   9.92000,   9.18438
 1468,   0.04470,   9.81000,   8.94006
 1469,   0.00850,   9.44000,   8.80546
 1470,   0.04550,   8.60000,   8.78677
 1471,   0.03500,   7.58000,   8.76722
 1472,   0.20080,   8.18000,   8.74696
 1473,   0.39260,   8.40000,   8.72639
 1474,   0.48710,   9.85000,   8.70600
 1475,   0.51600,   9.63000,   8.68622
 1476,   0.50860,  10.41000,   8.66744
 1477,   0.54170,   8.84000,   8.65002
 1478,   0.52640,   9.50000,   8.63426
 1479,   0.46150,  11.01000,   9.03249
 1480,   0.27890,  10.43000,   9.37120
 1481,   0.14890,   9.09000,   9.61012
 1482,   0.11050,   9.51000,   9.75539
 1483,   0.05110,   9.38000,   9.80591
 1484,   0.01970,  10.55000,   9.77129
 1485,   0.01570,   9.86000,   9.66918
 1486,   0.01880,   9.45000,   9.51652
 1487,   0.01630,   9.45000,   9.32526
 1488,   0.01220,   9.45000,   9.10465
 1489,   0.01470,   8.99000,   8.86446
 1490,   0.01510,   8.99000,   8.61181
 1491,   0.01220,   8.81000,   8.47860
 1492,   0.01400,   8.81000,   8.46297
 1493,   0.01240,   8.74000,   8.44636
 1494,   0.04460,   8.68000,   8.42873
 1495,   0.07590,   8.68000,   8.41010
 1496,   0.17980,   5.26000,   8.39064
 1497,   0.21280,   5.06000,   8.37053
 1498,   0.26630,   7.05000,   8.35001
 1499,   0.28510,  10.23000,   8.32931
 1500,   0.25950,   9.48000,   8.30861
 1501,   0.22870,  10.24000,   8.28801
 1502,   0.18740,   9.66000,   8.26756
 1503,   0.16300,  10.00000,   8.24724
 1504,   0.15910,   8.86000,   8.22707
 1505,   0.14840,   8.45000,   8.20703
 1506,   0.08970,   9.64000,   8.18701
 1507,   0.07170,   9.45000,   8.16693
 1508,   0.02770,  10.09000,   8.14663
 1509,   0.01890,   9.73000,   8.12597
 1510,   0.01350,   8.78000,   8.10483
 1511,   0.01880,   8.15000,   8.08312
 1512,   0.00860,   8.40000,   8.06073
 1513,   0.00750,   7.99000,   8.03760
 1514,   0.03010,   7.93000,   8.01368
 1515,   0.00580,   6.73000,   7.98892
 1516,   0.03470,   8.91000,   7.96331
 1517,   0.00480,   7.30000,   7.93681
 1518,   0.03390,   6.96000,   7.90943
 1519,   0.00800,   7.53000,   7.88115
 1520,   0.04300,   5.59000,   7.85200
 1521,   0.17640,   8.52000,   7.82220
 1522,   0.31300,   8.85000,   7.79210
 1523,   0.32800,   9.50000,   7.76205
 1524,   0.32410,   9.45000,   7.73234
 1525,   0.32840,   7.82000,   7.70324
 1526,   0.30780,   8.02000,   7.67492
 1527,   0.27490,   8.38000,   7.64753
 1528,   0.18280,   8.80000,   7.62103
 1529,   0.09950,   9.58000,   7.59530
 1530,   0.08490,   9.89000,   7.57021
 1531,   0.03330,   9.94000,   7.54557
 1532,   0.02440,  10.05000,   7.52119
 1533,   0.03740,   8.57000,   7.49696
 1534,   0.03160,   8.15000,   7.47273
 1535,   0.01250,   7.54000,   7.44839
 1536,   0.00920,   8.14000,   7.42380
 1537,   0.00810,   7.96000,   7.39887
 1538,   0.01290,   6.67000,   7.37352
 1539,   0.00490,   8.40000,   7.34767
 1540,   0.02070,   8.65000,   7.32128
 1541,   0.00440,   6.92000,   7.29430
 1542,   0.01150,   6.54000,   7.26668
 1543,   0.03620,   6.08000,   7.23844
 1544,   0.08460,   4.83000,   7.20965
 1545,   0.13200,   7.87000,   7.18044
 1546,   0.16070,   8.50000,   7.15096
 1547,   0.19760,   8.61000,   7.12141
 1548,   0.18380,   8.51000,   7.09192
 1549,   0.18650,   7.35000,   7.06262
 1550,   0.17730,   6.95000,   7.03361
 1551,   0.16260,   6.84000,   7.00497
 1552,   0.10260,   7.61000,   6.97666
 1553,   0.05810,   7.86000,   6.94861
 1554,   0.05360,   9.56000,   6.92074
 1555,   0.03090,   8.51000,   6.89297
 1556,   0.02390,   9.24000,   6.86519
 1557,   0.02310,   8.48000,   6.83734
 1558,   0.02080,   7.91000,   6.80933
 1559,   0.01020,   7.08000,   6.78111
 1560,   0.00610,   6.84000,   6.75260
 1561,   0.00460,   6.81000,   6.72374
 1562,   0.00240,   6.92000,   6.69448
 1563,   0.00140,   7.11000,   6.66478
 1564,   0.00100,   7.64000,   6.63462
 1565,   0.00080,   8.00000,   6.60395
 1566,   0.00210,   6.95000,   6.57277
 1567,   0.02310,   5.91000,   6.54109
 1568,   0.04360,   4.94000,   6.50896
 1569,   0.05090,   6.86000,   6.47642
 1570,   0.06310,   7.75000,   6.44355
 1571,   0.07240,   7.73000,   6.41040
 1572,   0.07080,   1.13000,   6.37706
 1573,   0.06000,   5.66000,   6.34354
 1574,   0.06440,   5.90000,   6.30991
 1575,   0.06110,   6.81000,   6.27619
 1576,   0.04470,   7.55000,   6.24239
 1577,   0.03130,   7.94000,   6.20852
 1578,   0.02400,   8.11000,   6.17455
 1579,   0.01580,   8.31000,   6.14046
 1580,   0.00880,   7.85000,   6.10623
 1581,   0.00660,   8.21000,   6.07184
 1582,   0.00510,   5.96000,   6.03725
 1583,   0.00320,   5.91000,   6.00247
 1584,   0.00280,   5.83000,   5.96746
 1585,   0.00280,   6.54000,   5.93223
 1586,   0.00270,   6.54000,   5.89676
 1587,   0.00210,   8.37000,   5.86105
 1588,   0.00160,   6.78000,   5.82511
 1589,   0.00280,   4.31000,   5.78892
 1590,   0.00740,   5.45000,   5.75251
 1591,   0.02050,   5.69000,   5.71590
 1592,   0.02890,   5.54000,   5.67913
 1593,   0.04610,   6.75000,   5.64226
 1594,   0.03730,   7.86000,   5.60533
 1595,   0.02030,   7.61000,   5.56836
 1596,   0.92340,   7.87000,   5.53255
 1597,   0.15150,   5.80000,   5.49792
 1598,   0.04420,   5.74000,   5.46435
 1599,   0.04040,   6.79000,   5.43173
 1600,   0.02410,   6.93000,   5.39992
 1601,   0.01320,   6.95000,   5.36879
 1602,   0.01230,   7.55000,   5.33824
 1603,   0.00500,   7.71000,   5.30815
 1604,   0.00260,   7.66000,   5.27842
 1605,   0.20430,   6.34000,   5.24923
 1606,   0.00530,   5.95000,   5.22047
 1607,   0.00650,   6.05000,   5.19205
 1608,   0.00390,   6.15000,   5.16388
 1609,   0.00800,   6.29000,   5.13588
 1610,   0.00640,   6.24000,   5.10801
 1611,   0.00650,   6.56000,   5.08020
 1612,   0.00640,   7.07000,   5.05241
 1613,   0.00720,   6.84000,   5.02460
 1614,   0.01460,   6.38000,   4.99675
 1615,   0.11910,   6.10000,   4.96898
 1616,   0.23070,   5.49000,   4.94155
 1617,   0.02550,   6.20000,   4.91439
 1618,   0.01460,   7.27000,   4.88745
 1619,   0.01680,   6.71000,   4.86068
 1620,   0.72300,   7.64000,   4.83496
 1621,   4.51920,   6.56000,   4.81609
 1622,   3.41560,  10.89000,   4.80760
 1623,   2.51110,   7.89000,   4.81130
 1624,   4.51130,  12.16000,   4.83136
 1625,   1.11130,  16.96000,   8.48652
 1626,   0.00660,  14.53000,  11.50546
 1627,   0.00470,  12.43000,  13.72719
 1628,   0.00540,  12.73000,  15.30107
 1629,   0.00530,  10.95000,  16.35119
 1630,   0.00470,   9.46000,  16.98043
 1631,   0.00960,   8.91000,  17.27596
 1632,   0.00960,   8.58000,  17.30813
 1633,   0.00310,   8.52000,  17.13279
 1634,   0.00270,   7.94000,  16.79802
 1635,   0.00180,   7.69000,  16.34306
 1636,   0.00180,   7.64000,  15.80023
 1637,   0.00340,   7.20000,  15.19628
 1638,   0.00310,   7.06000,  14.55219
 1639,   0.00620,   7.11000,  13.88589
 1640,   0.00890,   6.84000,  13.21149
 1641,   0.01580,   7.43000,  12.54145
 1642,   0.02760,   7.45000,  11.88706
 1643,   0.02290,   7.33000,  11.25142
 1644,   0.02170,   7.44000,  10.63785
 1645,   0.01570,   7.26000,  10.04706
 1646,   0.00770,   7.30000,   9.47865
 1647,   0.00830,   7.50000,   8.93486
 1648,   0.01040,   7.33000,   8.41765
 1649,   0.01110,   7.54000,   7.92773
 1650,   0.00820,   7.55000,   7.46412
 1651,   0.00530,   1.22000,   7.02572
 1652,   0.00630,   7.40000,   6.61265
 1653,   0.00690,   6.61000,   6.22456
 1654,   0.00580,   5.91000,   6.03398
 1655,   0.00750,   5.88000,   6.04130
 1656,   0.00660,   5.88000,   6.04704
 1657,   0.00650,   6.02000,   6.05117
 1658,   0.00860,   6.15000,   6.05369
 1659,   0.00680,   5.83000,   6.05459
 1660,   0.00520,   6.01000,   6.05386
 1661,   0.00680,   6.13000,   6.05153
 1662,   0.00980,   6.13000,   6.04761
 1663,   0.01900,   5.68000,   6.04214
 1664,   0.01650,   6.12000,   6.03516
 1665,   0.02220,   6.99000,   6.02672
 1666,   0.02940,   6.61000,   6.01688
 1667,   0.02400,   7.40000,   6.00569
 1668,   0.02260,   6.56000,   5.99320
 1669,   0.01200,   6.92000,   5.97944
 1670,   0.01310,   6.75000,   5.96445
 1671,   0.01330,   6.72000,   5.94827
 1672,   0.01290,   6.65000,   5.93095
 1673,   0.00880,   6.47000,   5.91252
 1674,   0.00530,   6.84000,   5.89301
 1675,   0.00340,   5.81000,   5.87246
 1676,   0.00350,   6.64000,   5.85089
 1677,   0.00300,   6.79000,   5.82835
 1678,   0.00100,   6.61000,   5.80487
 1679,   0.00150,   5.88000,   5.78047
 1680,   0.00270,   5.96000,   5.75520
 1681,   0.00280,   6.18000,   5.72910
 1682,   0.00490,   6.31000,   5.70220
 1683,   0.00560,   6.17000,   5.67454
 1684,   0.00640,   6.04000,   5.64617
 1685,   0.00600,   6.04000,   5.61712
 1686,   0.00610,   6.25000,   5.58743
 1687,   0.00830,   6.04000,   5.55715
 1688,   0.01100,   5.78000,   5.52631
 1689,   0.00920,   4.43000,   5.49496
 1690,   0.01550,   6.01000,   5.46313
 1691,   0.01310,   6.19000,   5.43088
 1692,   0.01020,   7.06000,   5.39823
 1693,   0.21100,   7.04000,   5.36548
 1694,   0.01760,   7.08000,   5.33263
 1695,   0.11400,   5.76000,   5.29982
 1696,   0.01020,   5.72000,   5.26703
 1697,   0.00830,   6.01000,   5.23424
 1698,   0.00850,   6.91000,   5.20142
 1699,   0.20420,   5.75000,   5.16884
 1700,   0.00370,   0.55000,   5.13644
 1701,   0.00330,   7.39000,   5.10416
 1702,   0.00410,   6.93000,   5.07198
 1703,   0.00560,   6.33000,   5.03987
 1704,   0.30400,   5.96000,   5.00820
 1705,   0.20240,   6.26000,   4.97714
 1706,   0.00210,   6.35000,   4.94660
 1707,   0.00250,   6.17000,   4.91649
 1708,   0.00240,   6.21000,   4.88671
 1709,   0.00200,   6.17000,   4.85721
 1710,   0.00410,   6.04000,   4.82791
 1711,   0.00590,   6.21000,   4.79877
 1712,   0.01180,   5.13000,   4.76976
 1713,   0.01310,   6.99000,   4.74085
 1714,   0.12130,   6.49000,   4.71215
 1715,   0.00740,   6.41000,   4.68363
 1716,   0.02580,   5.58000,   4.65525
 1717,   0.01670,   5.00000,   4.62700
 1718,   0.01540,   4.92000,   4.59886
 1719,   0.01330,   6.52000,   4.57079
 1720,   0.01180,   6.36000,   4.54278
 1721,   0.01220,   6.48000,   4.51482
 1722,   0.00990,   5.74000,   4.48687
 1723,   0.00680,   6.49000,   4.45894
 1724,   0.00560,   6.49000,   4.43099
 1725,   0.00520,   4.96000,   4.40302
 1726,   0.00420,   4.82000,   4.37501
 1727,   0.00280,   4.75000,   4.34695
 1728,   0.00590,   5.82000,   4.31884
 1729,   0.00510,   5.95000,   4.29068
 1730,   0.00480,   2.75000,   4.26245
 1731,   0.00290,   6.17000,   4.23417
 1732,   0.00270,   6.21000,   4.20582
 1733,   0.00280,   5.81000,   4.17741
 1734,   0.00520,   5.60000,   4.14894
 1735,   0.00820,   5.60000,   4.12042
 1736,   0.01330,   5.42000,   4.09187
 1737,   0.01270,   6.25000,   4.06330
 1738,   0.02230,   6.16000,   4.03473
 1739,   0.02570,   6.08000,   4.00620
 1740,   0.03360,   6.48000,   3.97774
 1741,   0.03790,   4.74000,   3.94939
 1742,   0.03750,   4.24000,   3.92117
 1743,   0.03020,   5.97000,   3.89312
 1744,   0.02140,   6.13000,   3.86523
 1745,   0.00930,   6.34000,   3.83749
 1746,   0.00760,   5.68000,   3.80989
 1747,   0.00170,   6.19000,   3.78242
 1748,   0.00030,   5.60000,   3.75505
 1749,   0.00030,   4.54000,   3.72777
 1750,   0.00030,   4.56000,   3.70057
 1751,   0.00030,   4.48000,   3.67344
 1752,   0.00030,   5.52000,   3.64637
 1753,   0.00030,   5.29000,   3.61935
 1754,   0.02030,   5.40000,   3.59241
 1755,   0.00030,   5.21000,   3.56554
 1756,   0.00030,   5.94000,   3.53874
 1757,   0.01500,   5.56000,   3.51202
 1758,   0.00030,   5.40000,   3.48537
 1759,   0.00730,   4.72000,   3.45880
 1760,   0.01580,   4.65000,   3.43233
 1761,   0.01940,   5.40000,   3.40597
 1762,   0.02500,   5.15000,   3.37975
 1763,   0.02490,   6.25000,   3.35370
 1764,   0.02680,   5.67000,   3.32782
 1765,   0.02740,   4.65000,   3.30215
 1766,   0.02540,   5.15000,   3.27669
 1767,   0.02300,   5.49000,   3.25146
 1768,   0.01800,   6.28000,   3.22645
 1769,   0.00410,   5.13000,   3.20165
 1770,   0.00300,   4.60000,   3.17703
 1771,   0.00300,   5.45000,   3.15260
 1772,   0.00030,   5.37000,   3.12832
 1773,   0.00030,   3.92000,   3.10419
 1774,   0.00900,   3.77000,   3.08020
 1775,   0.00030,   3.74000,   3.05635
 1776,   0.00150,   3.98000,   3.03262
 1777,   0.00000,   4.28000,   3.00900
 1778,   0.00000,   4.86000,   2.98549
 1779,   0.00000,   5.16000,   2.96208
 1780,   0.00000,   5.47000,   2.93877
 1781,   0.00000,   4.95000,   2.91555
 1782,   0.00000,   4.88000,   2.89241
 1783,   0.00000,   4.85000,   2.86936
 1784,   0.00000,   4.95000,   2.84640
 1785,   0.00000,   4.59000,   2.82352
 1786,   0.00000,   5.61000,   2.80072
 1787,   0.00000,   5.54000,   2.77801
 1788,   0.00000,   5.59000,   2.75538
 1789,   0.00000,   4.79000,   2.73283
 1790,   0.00000,   5.76000,   2.71036
 1791,   0.00000,   5.38000,   2.68799
 1792,   0.00000,   5.74000,   2.66570
 1793,   0.00000,   4.36000,   2.64350
 1794,   0.00000,   4.18000,   2.62139
 1795,   0.00000,   6.16000,   2.59937
 1796,   0.00000,   1.71000,   2.57745
 1797,   0.00000,   2.12000,   2.55563
 1798,   0.00000,   3.77000,   2.53391
 1799,   0.00000,   4.74000,   2.51228
 1800,   0.00000,   4.95000,   2.49076
 1801,   0.00000,   4.55000,   2.46935
 1802,   0.00000,   4.70000,   2.44804
 1803,   0.00000,   4.85000,   2.42685
 1804,   0.00000,   4.82000,   2.40576
 1805,   0.00000,   5.26000,   2.38479
 1806,   0.00000,   4.78000,   2.36393
 1807,   0.00000,   4.53000,   2.34319
 1808,   0.00000,   2.94000,   2.32257
 1809,   0.00000,   5.88000,   2.30207
 1810,   0.00000,   4.59000,   2.28170
 1811,   0.00000,   5.61000,   2.26144
 1812,   0.00000,   5.01000,   2.24131
 1813,   0.00000,   4.18000,   2.22131
 1814,   0.00000,   5.92000,   2.20143
 1815,   0.00000,   5.40000,   2.18169
 1816,   0.00000,   5.12000,   2.16207
 1817,   0.00000,   4.79000,   2.14258
 1818,   0.00000,   4.39000,   2.12323
 1819,   0.00000,   4.52000,   2.10401
 1820,   0.00000,   6.12000,   2.08492
 1821,   0.00000,   3.91000,   2.06597
 1822,   0.00000,   3.91000,   2.04715
 1823,   0.00000,   3.28000,   2.02847
 1824,   0.00000,   4.50000,   2.00992
 1825,   0.00000,   4.57000,   1.99151
 1826,   0.00000,   2.46000,   1.97324
 1827,   0.00000,   4.55000,   1.95510
 1828,   0.00000,   4.82000,   1.93711
 1829,   0.00000,   4.72000,   1.91925
 1830,   0.00000,   4.63000,   1.90152
 1831,   0.00000,   3.27000,   1.88394
 1832,   0.00000,   2.58000,   1.86649
 1833,   0.00000,   5.36000,   1.84918
 1834,   0.00000,   5.06000,   1.83201
 1835,   0.00000,   5.29000,   1.81498
 1836,   0.00000,   5.41000,   1.79808
 1837,   0.00000,   3.16000,   1.78132
 1838,   0.00000,   3.37000,   1.76470
 1839,   0.00000,   3.72000,   1.74821
 1840,   0.00000,   4.00000,   1.73187
 1841,   0.00000,   4.18000,   1.71565
 1842,   0.00000,   4.42000,   1.69958
 1843,   0.00000,   5.00000,   1.68363
 1844,   0.00000,   4.75000,   1.66783
 1845,   0.00000,   5.30000,   1.65215
 1846,   0.00000,   3.78000,   1.63661
 1847,   0.00000,   3.93000,   1.62121
 1848,   0.00000,   4.23000,   1.60594
 1849,   0.00000,   4.56000,   1.59079
 1850,   0.00000,   4.88000,   1.57578
 1851,   0.00000,   1.90000,   1.56090
 1852,   0.00000,   4.76000,   1.54616
 1853,   0.00000,   4.61000,   1.53154
 1854,   0.00000,   4.56000,   1.51704
 1855,   0.00000,   4.67000,   1.50268
 1856,   0.00000,   4.76000,   1.48845
 1857,   0.80000,   4.68000,   1.47539
 1858,   3.60000,   8.12000,   1.46814
 1859,   5.70000,   6.41000,   1.47343
 1860,   1.50000,   6.22000,   1.49151
 1861,   0.60000,   6.64000,   1.52135
 1862,   0.00000,   7.01000,   1.56120
 1863,   0.00000,   7.35000,   1.60947
 1864,   0.00000,   8.40000,   2.47086
 1865,   0.10000,   6.92000,   4.06424
 1866,   0.00000,   6.42000,   5.22834
 1867,   0.00000,   6.35000,   6.04419
 1868,   0.00000,   6.57000,   6.57919
 1869,   0.00000,   5.53000,   6.88930
 1870,   0.00000,   4.80000,   7.02084
 1871,   0.00000,   5.18000,   7.01209
 1872,   0.00000,   2.86000,   6.89460
 1873,   0.00000,   5.38000,   6.69424
 1874,   0.00000,   5.11000,   6.43220
 1875,   0.20000,   4.88000,   6.19244
 1876,   0.00000,   4.92000,   5.90677
 1877,   0.00000,   5.12000,   5.58921
 1878,   0.00000,   4.98000,   5.25105
 1879,   0.00000,   4.70000,   4.90135
 1880,   0.00000,   4.38000,   4.54728
 1881,   0.00000,   6.03000,   4.19448
 1882,   0.00000,   5.51000,   3.84731
 1883,   0.00000,   4.82000,   3.50908
 1884,   0.00000,   5.45000,   3.18227
 1885,   0.00000,   3.58000,   2.87346
 1886,   0.00000,   4.12000,   2.91202
