 Optimized Parameter
a1 = ,       0.129861
a2 = ,       0.092130
a3 = ,       0.071060
a4 = ,       0.026365
b1 = ,       0.105627
b2 = ,       0.168369
z1 = ,      24.357044
z2 = ,      69.882225
z3 = ,     181.698578
s1 = ,       2.889612
s2 = ,       5.905749
s3 = ,       5.659482
Er = ,   80414.484375
NS = ,       0.665571

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1261,   2.31160,  24.81000,  35.12069
 1262,   2.39290,  26.02000,  34.93761
 1263,   2.42440,  26.50000,  34.83010
 1264,   2.33970,  28.07000,  34.80438
 1265,   1.33360,  28.87000,  34.84547
 1266,   0.79110,  28.71000,  34.93144
 1267,   0.55570,  29.51000,  35.04114
 1268,   0.43340,  28.05000,  35.15653
 1269,   0.39850,  27.59000,  35.26373
 1270,   0.32850,  26.81000,  35.35162
 1271,   0.34440,  26.81000,  35.41283
 1272,   0.26200,  26.04000,  35.44124
 1273,   0.26170,  25.58000,  35.43314
 1274,   0.28340,  25.13000,  35.38715
 1275,   0.20610,  25.13000,  35.30181
 1276,   0.18570,  25.13000,  35.17673
 1277,   0.16830,  23.77000,  35.01232
 1278,   0.15850,  23.77000,  34.80973
 1279,   0.14730,  23.77000,  34.57063
 1280,   0.16040,  23.77000,  34.29742
 1281,   0.92800,  23.77000,  34.00620
 1282,   1.88840,  23.77000,  33.72597
 1283,   1.99070,  23.77000,  33.47937
 1284,   1.71090,  23.77000,  33.27723
 1285,   1.73560,  23.77000,  33.12683
 1286,   1.98950,  23.77000,  33.03671
 1287,   1.85580,  25.43000,  33.00932
 1288,   2.12920,  25.43000,  33.04969
 1289,   1.54450,  26.50000,  33.14963
 1290,   0.87140,  27.74000,  33.28996
 1291,   1.09520,  28.22000,  33.45967
 1292,   1.40080,  27.12000,  33.65532
 1293,   0.54510,  26.81000,  33.85880
 1294,   0.30630,  25.74000,  34.05251
 1295,   0.27220,  25.29000,  34.22326
 1296,   0.24370,  25.44000,  34.36149
 1297,   0.23770,  25.44000,  34.46088
 1298,   0.21320,  24.53000,  34.51730
 1299,   0.71280,  24.53000,  34.53751
 1300,   0.17020,  24.53000,  34.51779
 1301,   0.15420,  23.77000,  34.45613
 1302,   0.14040,  23.77000,  34.35188
 1303,   0.12950,  23.77000,  34.20544
 1304,   0.15860,  23.77000,  34.01871
 1305,   0.68580,  22.57000,  33.80331
 1306,   1.35460,  22.57000,  33.58014
 1307,   0.84750,  22.57000,  33.35574
 1308,   1.19410,  22.57000,  33.14106
 1309,   1.68970,  22.32000,  32.95254
 1310,   1.82580,  22.21000,  32.80392
 1311,   1.96590,  23.20000,  32.70669
 1312,   1.85360,  23.66000,  32.66604
 1313,   1.28130,  24.65000,  32.67439
 1314,   0.90550,  24.65000,  32.71849
 1315,   0.65930,  25.23000,  32.78361
 1316,   0.39960,  25.23000,  32.85397
 1317,   0.32340,  24.77000,  32.91667
 1318,   0.28040,  24.77000,  32.96178
 1319,   0.23960,  24.77000,  32.98179
 1320,   0.21350,  23.27000,  32.97141
 1321,   0.21440,  22.82000,  32.92754
 1322,   0.21310,  22.82000,  32.84875
 1323,   0.16510,  22.82000,  32.73407
 1324,   0.17340,  22.82000,  32.58382
 1325,   0.13220,  20.90000,  32.39846
 1326,   0.14570,  19.53000,  32.17949
 1327,   0.12080,  19.96000,  31.92847
 1328,   0.16490,  19.75000,  31.64819
 1329,   0.98100,  19.96000,  31.35574
 1330,   1.73940,  20.40000,  31.07719
 1331,   2.13170,  20.40000,  30.83803
 1332,   2.32720,  20.83000,  30.65931
 1333,   2.55770,  21.26000,  30.55893
 1334,   2.74340,  21.71000,  30.55125
 1335,   2.64370,  21.71000,  30.64270
 1336,   2.39270,  25.74000,  30.83112
 1337,   1.64330,  25.74000,  31.09947
 1338,   1.03510,  27.18000,  31.42272
 1339,   0.76290,  27.52000,  31.77652
 1340,   0.48430,  27.09000,  32.13749
 1341,   0.41320,  25.70000,  32.48710
 1342,   0.34740,  24.63000,  32.81091
 1343,   0.33020,  24.63000,  33.09860
 1344,   0.26810,  21.61000,  33.34238
 1345,   0.26400,  21.61000,  33.53748
 1346,   0.31400,  20.21000,  33.68236
 1347,   0.19960,  20.06000,  33.77509
 1348,   0.22840,  19.56000,  33.81597
 1349,   0.15630,  19.77000,  33.80519
 1350,   0.18780,  20.61000,  33.74468
 1351,   0.14370,  20.18000,  33.63630
 1352,   0.16690,  19.61000,  33.48301
 1353,   0.68970,  20.40000,  33.29721
 1354,   1.36470,  20.21000,  33.10057
 1355,   1.91920,  19.81000,  32.91876
 1356,   1.71700,  21.07000,  32.76662
 1357,   1.76210,  21.07000,  32.65501
 1358,   2.11460,  22.13000,  32.59703
 1359,   1.77920,  22.13000,  32.59505
 1360,   1.48470,  22.60000,  32.64431
 1361,   1.56440,  24.28000,  32.74147
 1362,   0.92000,  24.28000,  32.87170
 1363,   0.75470,  24.28000,  33.02050
 1364,   0.50940,  24.28000,  33.17258
 1365,   0.38470,  23.55000,  33.31452
 1366,   0.30250,  22.22000,  33.43537
 1367,   0.26370,  22.22000,  33.52695
 1368,   0.21780,  21.40000,  33.58323
 1369,   0.21090,  20.19000,  33.60051
 1370,   0.17920,  20.19000,  33.57652
 1371,   0.15820,  19.02000,  33.51022
 1372,   0.14770,  19.22000,  33.40175
 1373,   0.12610,  18.80000,  33.25188
 1374,   0.12190,  19.56000,  33.06219
 1375,   0.15390,  18.26000,  32.83541
 1376,   0.37090,  19.18000,  32.57830
 1377,   0.43850,  18.91000,  32.29779
 1378,   1.17550,  18.37000,  32.01246
 1379,   1.57780,  19.00000,  31.74304
 1380,   1.33860,  19.19000,  31.50010
 1381,   0.65460,  21.20000,  31.27884
 1382,   0.66790,  21.89000,  31.07560
 1383,   0.65820,  21.89000,  30.88721
 1384,   0.57080,  23.40000,  30.70959
 1385,   1.09570,  22.96000,  30.54878
 1386,   0.39470,  22.96000,  30.39657
 1387,   0.29400,  22.96000,  30.24513
 1388,   0.95520,  21.24000,  30.10039
 1389,   0.40430,  21.24000,  29.95692
 1390,   0.22290,  21.24000,  29.80767
 1391,   0.17500,  19.81000,  29.64690
 1392,   0.14550,  18.99000,  29.47030
 1393,   0.38280,  18.99000,  29.27935
 1394,   0.16570,  19.56000,  29.07177
 1395,   0.15940,  19.95000,  28.84629
 1396,   0.14340,  20.14000,  28.60225
 1397,   0.13720,  19.27000,  28.33963
 1398,   0.12540,  19.27000,  28.05878
 1399,   0.16680,  19.45000,  27.76124
 1400,   0.25400,  19.45000,  27.45019
 1401,   0.29800,  19.63000,  27.12917
 1402,   0.38800,  19.63000,  26.80272
 1403,   0.44910,  19.63000,  26.47545
 1404,   0.50320,  19.63000,  26.15185
 1405,   0.82530,  20.23000,  25.84082
 1406,   0.83770,  20.23000,  25.54890
 1407,   0.84870,  20.23000,  25.28067
 1408,   0.82910,  20.94000,  25.03867
 1409,   0.74810,  22.01000,  24.82281
 1410,   0.63780,  22.01000,  24.63056
 1411,   0.49000,  22.01000,  24.45704
 1412,   0.34340,  22.01000,  24.29580
 1413,   0.31300,  19.49000,  24.14139
 1414,   0.26370,  19.49000,  23.98893
 1415,   0.20400,  18.73000,  23.83387
 1416,   0.19100,  18.80000,  23.67281
 1417,   0.16510,  18.80000,  23.50306
 1418,   0.11780,  18.34000,  23.32215
 1419,   0.11030,  18.58000,  23.12849
 1420,   0.08140,  18.10000,  22.92085
 1421,   0.09380,  18.10000,  22.69896
 1422,   0.07350,  17.94000,  22.46273
 1423,   0.22630,  17.78000,  22.21523
 1424,   0.41870,  17.51000,  21.96241
 1425,   0.56590,  17.67000,  21.71140
 1426,   0.60540,  17.82000,  21.46814
 1427,   0.84310,  17.97000,  21.24098
 1428,   0.82610,  17.82000,  21.03542
 1429,   1.00030,  18.01000,  20.85803
 1430,   0.89750,  18.17000,  20.71120
 1431,   0.98010,  16.12000,  20.59744
 1432,   0.88960,  19.25000,  20.51622
 1433,   0.75200,  19.09000,  20.46404
 1434,   0.66900,  19.09000,  20.43622
 1435,   0.51940,  19.09000,  20.42619
 1436,   0.29870,  18.01000,  20.42492
 1437,   0.23820,  18.01000,  20.42460
 1438,   0.18300,  17.85000,  20.41861
 1439,   0.14550,  17.21000,  20.40161
 1440,   0.13390,  16.18000,  20.36982
 1441,   0.11130,  16.96000,  20.32047
 1442,   0.09450,  16.60000,  20.25173
 1443,   0.08140,  16.89000,  20.16251
 1444,   0.07090,  15.71000,  20.05239
 1445,   0.06240,  15.97000,  19.92149
 1446,   0.05550,  15.47000,  19.77030
 1447,   0.04970,  15.85000,  19.59966
 1448,   0.07670,  15.98000,  19.41120
 1449,   0.55300,  16.09000,  19.21491
 1450,   0.13320,  16.10000,  19.01099
 1451,   1.17380,  15.22000,  18.81803
 1452,   1.33090,  15.98000,  18.65205
 1453,   1.43700,  16.76000,  18.52595
 1454,   1.48870,  16.63000,  18.44905
 1455,   1.42490,  17.30000,  18.42585
 1456,   1.27810,  18.00000,  18.45577
 1457,   0.85140,  18.00000,  18.52964
 1458,   0.54500,  17.17000,  18.63439
 1459,   0.41040,  17.17000,  18.75739
 1460,   0.24670,  17.02000,  18.88617
 1461,   0.20160,  16.26000,  19.01070
 1462,   0.16770,  16.26000,  19.12316
 1463,   0.14140,  15.71000,  19.21767
 1464,   0.12050,  15.47000,  19.29001
 1465,   0.11180,  15.34000,  19.33746
 1466,   0.12720,  15.47000,  19.35888
 1467,   0.08050,  14.44000,  19.35328
 1468,   0.07730,  14.44000,  19.32051
 1469,   0.06110,  14.26000,  19.26087
 1470,   0.06560,  14.72000,  19.17531
 1471,   0.05420,  14.30000,  19.06501
 1472,   0.07110,  14.40000,  18.93173
 1473,   0.13720,  14.62000,  18.77855
 1474,   0.63200,  15.16000,  18.61686
 1475,   0.84850,  13.97000,  18.45899
 1476,   0.94770,  15.27000,  18.31556
 1477,   1.11760,  15.05000,  18.19696
 1478,   1.28620,  14.84000,  18.11312
 1479,   1.05660,  15.51000,  18.06641
 1480,   0.97120,  16.09000,  18.05620
 1481,   0.71210,  15.97000,  18.07662
 1482,   0.50400,  15.28000,  18.11906
 1483,   0.36350,  15.17000,  18.17426
 1484,   0.19910,  15.28000,  18.23234
 1485,   0.15970,  13.97000,  18.28534
 1486,   0.13260,  14.73000,  18.32713
 1487,   0.11150,  14.30000,  18.35314
 1488,   0.09640,  14.30000,  18.36018
 1489,   0.08510,  13.66000,  18.34619
 1490,   0.13010,  13.12000,  18.31097
 1491,   0.06150,  13.44000,  18.25371
 1492,   0.06730,  13.16000,  18.17449
 1493,   0.04710,  13.25000,  18.07357
 1494,   0.05740,  13.53000,  17.95190
 1495,   0.04270,  13.71000,  17.81044
 1496,   0.05790,  13.71000,  17.65074
 1497,   0.18380,  13.53000,  17.47658
 1498,   0.45170,  13.71000,  17.29585
 1499,   0.70670,  13.89000,  17.11892
 1500,   0.58280,  14.17000,  16.95116
 1501,   0.64220,  14.17000,  16.79733
 1502,   0.69410,  13.89000,  16.66153
 1503,   0.67430,  13.98000,  16.54602
 1504,   0.52870,  13.80000,  16.44944
 1505,   0.41540,  14.46000,  16.36844
 1506,   0.29400,  15.15000,  16.29812
 1507,   0.21870,  14.86000,  16.23342
 1508,   0.17200,  13.25000,  16.16971
 1509,   0.15520,  14.21000,  16.10340
 1510,   0.16540,  14.21000,  16.03213
 1511,   0.16430,  12.88000,  15.95434
 1512,   0.16940,  13.80000,  15.86917
 1513,   0.15550,  13.71000,  15.77598
 1514,   0.12800,  12.62000,  15.67406
 1515,   0.11670,  12.62000,  15.56296
 1516,   0.08920,  12.62000,  15.44215
 1517,   0.07810,  12.71000,  15.31134
 1518,   0.07570,  12.71000,  15.17057
 1519,   0.13260,  12.79000,  15.02118
 1520,   0.24440,  13.04000,  14.86637
 1521,   0.30930,  12.96000,  14.70978
 1522,   0.22260,  12.29000,  14.55267
 1523,   0.27730,  13.29000,  14.39697
 1524,   0.38270,  13.38000,  14.24598
 1525,   0.93000,  13.63000,  14.11157
 1526,   0.96590,  13.38000,  14.00266
 1527,   0.74850,  13.29000,  13.92133
 1528,   0.69850,  13.46000,  13.86759
 1529,   0.51720,  14.82000,  13.83765
 1530,   0.45280,  13.51000,  13.82708
 1531,   0.39540,  13.30000,  13.83121
 1532,   0.20480,  13.40000,  13.84298
 1533,   0.21600,  13.20000,  13.85727
 1534,   0.18400,  12.35000,  13.86976
 1535,   0.17580,  12.35000,  13.87721
 1536,   0.15800,  12.75000,  13.87708
 1537,   0.11370,  12.65000,  13.86694
 1538,   0.09200,  12.20000,  13.84491
 1539,   0.06110,  11.66000,  13.80936
 1540,   0.04020,  12.02000,  13.75911
 1541,   0.03090,  12.20000,  13.69350
 1542,   0.06280,  12.29000,  13.61304
 1543,   0.23980,  12.29000,  13.52155
 1544,   0.40990,  12.29000,  13.42510
 1545,   0.39730,  12.29000,  13.32801
 1546,   0.71800,  12.66000,  13.23907
 1547,   1.43770,  12.75000,  13.17708
 1548,   0.60000,  13.20000,  13.14037
 1549,   1.06930,  13.83000,  13.13536
 1550,   0.39500,  14.00000,  13.15416
 1551,   0.43260,  13.15000,  13.19114
 1552,   0.60860,  12.01000,  13.24482
 1553,   1.38880,  12.11000,  13.32734
 1554,   1.57090,  13.29000,  13.44992
 1555,   1.08790,  12.75000,  13.61125
 1556,   0.27880,  15.04000,  13.79523
 1557,   0.22620,  14.65000,  13.98868
 1558,   0.17080,  11.83000,  14.18073
 1559,   0.19460,  12.11000,  14.36391
 1560,   0.14620,  12.96000,  14.53207
 1561,   0.11320,  12.57000,  14.68046
 1562,   0.04980,  12.57000,  14.80496
 1563,   0.08040,  12.20000,  14.90361
 1564,   0.08790,  12.20000,  14.97572
 1565,   0.04810,  12.20000,  15.02069
 1566,   0.03830,  12.20000,  15.03855
 1567,   0.21980,  12.20000,  15.03312
 1568,   0.34100,  12.20000,  15.00988
 1569,   0.51940,  11.70000,  14.97631
 1570,   0.51250,  11.70000,  14.93800
 1571,   0.73360,  11.87000,  14.90298
 1572,   0.42400,  12.11000,  14.87158
 1573,   0.72720,  12.61000,  14.84930
 1574,   0.22480,  12.80000,  14.83111
 1575,   0.81040,  11.50000,  14.82351
 1576,   0.83610,  11.68000,  14.83140
 1577,   0.56180,  11.50000,  14.85318
 1578,   0.26760,  11.33000,  14.88219
 1579,   0.18960,   9.00000,  14.91207
 1580,   0.06510,  12.28000,  14.93601
 1581,   0.05230,  12.20000,  14.94897
 1582,   0.03710,  10.78000,  14.94732
 1583,   0.03110,  10.78000,  14.92866
 1584,   0.02670,  10.85000,  14.89159
 1585,   0.02540,  11.15000,  14.83554
 1586,   0.02150,  11.15000,  14.76052
 1587,   0.01870,  11.00000,  14.66698
 1588,   0.01660,  11.07000,  14.55568
 1589,   0.01500,  11.07000,  14.42763
 1590,   0.01370,  11.07000,  14.28402
 1591,   0.01270,  10.68000,  14.12612
 1592,   0.16430,  10.68000,  13.95791
 1593,   0.31120,  10.75000,  13.78518
 1594,   0.52410,   7.64000,  13.61600
 1595,   0.54480,  12.17000,  13.45660
 1596,   0.51930,  11.29000,  13.31087
 1597,   0.47240,  10.61000,  13.18056
 1598,   0.82470,  11.63000,  13.07275
 1599,   0.99530,  12.30000,  12.99508
 1600,   0.55950,  10.78000,  12.94478
 1601,   0.31160,  11.28000,  12.91487
 1602,   0.31080,  11.28000,  12.89983
 1603,   0.19790,  11.92000,  12.89331
 1604,   0.06720,  12.35000,  12.88826
 1605,   0.07410,  11.07000,  12.87963
 1606,   0.05410,  10.57000,  12.86353
 1607,   0.02470,   9.71000,  12.83681
 1608,   0.02020,   9.71000,  12.79737
 1609,   0.01900,  10.48000,  12.74400
 1610,   0.01570,  10.48000,  12.67613
 1611,   0.01360,  10.48000,  12.59368
 1612,   0.01210,  10.48000,  12.49696
 1613,   0.01100,  10.42000,  12.38658
 1614,   0.01020,   9.92000,  12.26332
 1615,   0.00990,  10.04000,  12.12813
 1616,   0.17560,  10.21000,  11.98493
 1617,   0.47600,   9.98000,  11.84206
 1618,   0.64050,  10.67000,  11.70851
 1619,   0.71860,  11.48000,  11.59196
 1620,   0.63720,  11.31000,  11.49621
 1621,   0.73410,  10.33000,  11.42527
 1622,   0.62140,  10.67000,  11.37947
 1623,   0.59370,  12.14000,  11.35801
 1624,   0.48900,  10.48000,  11.35791
 1625,   0.49230,  10.22000,  11.37655
 1626,   0.29020,  10.03000,  11.40803
 1627,   0.21180,  10.29000,  11.44640
 1628,   0.11810,  11.32000,  11.48554
 1629,   0.10380,  10.08000,  11.52072
 1630,   0.10890,   9.52000,  11.54867
 1631,   0.07230,   9.52000,  11.56658
 1632,   0.04690,  10.32000,  11.57216
 1633,   0.02890,   9.94000,  11.56377
 1634,   0.02100,   9.94000,  11.54041
 1635,   0.01490,   9.47000,  11.50161
 1636,   0.01600,   9.47000,  11.44746
 1637,   0.01520,   9.47000,  11.37839
 1638,   0.02850,   9.77000,  11.29534
 1639,   0.09730,   9.77000,  11.20057
 1640,   0.26600,   9.32000,  11.09898
 1641,   0.30660,   9.52000,  10.99504
 1642,   0.42300,  10.38000,  10.89414
 1643,   0.47470,  10.49000,  10.80103
 1644,   0.50060,  10.74000,  10.71949
 1645,   0.54330,   9.77000,  10.65274
 1646,   0.52230,  10.23000,  10.60244
 1647,   0.52700,  11.25000,  10.56947
 1648,   0.46990,   9.16000,  10.55310
 1649,   0.28070,   9.50000,  10.54910
 1650,   0.17920,   9.16000,  10.55233
 1651,   0.09580,   9.98000,  10.55744
 1652,   0.04100,  11.05000,  10.55955
 1653,   0.03150,  10.13000,  10.55505
 1654,   0.02830,   9.01000,  10.54141
 1655,   0.01630,   9.01000,  10.51681
 1656,   0.01340,   9.01000,  10.48018
 1657,   0.01750,   9.41000,  10.43112
 1658,   0.01810,   9.60000,  10.36964
 1659,   0.01510,   8.64000,  10.29606
 1660,   0.01600,   9.35000,  10.21094
 1661,   0.01740,   9.48000,  10.11503
 1662,   0.02290,   9.48000,  10.00927
 1663,   0.04480,   9.04000,   9.89501
 1664,   0.07320,   9.66000,   9.77398
 1665,   0.16070,   9.66000,   9.64918
 1666,   0.17800,   9.48000,   9.52325
 1667,   0.19130,   9.95000,   9.39839
 1668,   0.21940,  10.17000,   9.27675
 1669,   0.20120,   9.36000,   9.15951
 1670,   0.14470,   9.86000,   9.04653
 1671,   0.11410,  10.58000,   8.93709
 1672,   0.15100,  10.04000,   8.83130
 1673,   0.12180,  10.53000,   8.72868
 1674,   0.08330,   9.63000,   8.62819
 1675,   0.09460,   9.18000,   8.52927
 1676,   0.05280,   9.83000,   8.43078
 1677,   0.74120,   9.01000,   8.34396
 1678,   0.64040,   9.57000,   8.27495
 1679,   0.44270,   9.57000,   8.22435
 1680,   0.04040,   9.57000,   8.18513
 1681,   0.42310,   9.57000,   8.15866
 1682,   0.01800,   9.57000,   8.13853
 1683,   0.01720,   9.66000,   8.11998
 1684,   0.01790,   9.07000,   8.09952
 1685,   0.01660,   9.12000,   8.07465
 1686,   0.02110,   9.66000,   8.04378
 1687,   0.01950,   9.58000,   8.00587
 1688,   0.03630,   9.58000,   7.96066
 1689,   0.05080,   9.58000,   7.90840
 1690,   0.08790,   9.46000,   7.85012
 1691,   0.10100,   9.99000,   7.78697
 1692,   0.11720,   9.09000,   7.72020
 1693,   0.08990,   8.65000,   7.65037
 1694,   0.07340,   9.87000,   7.57769
 1695,   0.05370,   9.42000,   7.50209
 1696,   0.07220,   8.97000,   7.42394
 1697,   0.03790,   9.30000,   7.34299
 1698,   0.04380,   9.34000,   7.25930
 1699,   0.03100,   8.36000,   7.17276
 1700,   0.01490,   8.53000,   7.08315
 1701,   0.01170,   8.73000,   6.99035
 1702,   0.01200,   8.81000,   6.89441
 1703,   0.01210,   8.81000,   6.79548
 1704,   0.00580,   8.81000,   6.69368
 1705,   0.00520,   8.81000,   6.58920
 1706,   0.00250,   8.81000,   6.48226
 1707,   0.00540,   8.57000,   6.37316
 1708,   0.00230,   8.57000,   6.26217
 1709,   0.00230,   8.64000,   6.14960
 1710,   0.00740,   8.64000,   6.03583
 1711,   0.01950,   8.64000,   5.92144
 1712,   0.02770,   8.64000,   5.80706
 1713,   0.04750,   8.64000,   5.69356
 1714,   0.05760,   8.76000,   5.58175
 1715,   0.05630,   9.05000,   5.47223
 1716,   0.04800,   4.38000,   5.36527
 1717,   0.04870,   8.31000,   5.26107
 1718,   0.21850,   8.90000,   5.16273
 1719,   0.50850,   9.31000,   5.07746
 1720,   0.14120,   8.76000,   5.00378
 1721,   0.02840,   8.90000,   4.93842
 1722,   0.01590,   9.35000,   4.87862
 1723,   0.01480,  10.09000,   4.82226
 1724,   0.00350,   9.65000,   4.76755
 1725,   0.00460,   8.25000,   4.71318
 1726,   0.00370,   7.93000,   4.65824
 1727,   0.00290,   7.93000,   4.60207
 1728,   0.00150,   7.93000,   4.54422
 1729,   0.00440,   8.32000,   4.48451
 1730,   0.00270,   8.04000,   4.42281
 1731,   0.00390,   7.95000,   4.35917
 1732,   0.00490,   7.98000,   4.29369
 1733,   0.00480,   7.98000,   4.22653
 1734,   0.00610,   7.78000,   4.15788
 1735,   0.01300,   8.08000,   4.08810
 1736,   0.01690,   7.82000,   4.01754
 1737,   0.02230,   8.14000,   3.94664
 1738,   0.02610,   8.14000,   3.87578
 1739,   0.02270,   8.52000,   3.80526
 1740,   0.03800,   8.96000,   3.73554
 1741,   0.04020,   8.42000,   3.66705
 1742,   0.04690,   7.20000,   3.60018
 1743,   0.03110,   6.69000,   3.53495
 1744,   0.04350,   7.71000,   3.47159
 1745,   0.04090,   8.11000,   3.41018
 1746,   0.02140,   8.52000,   3.35045
 1747,   0.02030,   8.92000,   3.29215
 1748,   0.00730,   8.62000,   3.23487
 1749,   0.00530,   7.59000,   3.17829
 1750,   0.00690,   7.24000,   3.12220
 1751,   0.00630,   7.24000,   3.06647
 1752,   0.00610,   7.62000,   3.01101
 1753,   0.00240,   7.52000,   2.95571
 1754,   0.00230,   7.52000,   2.90050
 1755,   0.00220,   7.58000,   2.84538
 1756,   0.00240,   7.58000,   2.79035
 1757,   0.00220,   7.58000,   2.73544
 1758,   0.00210,   7.31000,   2.68069
 1759,   0.00470,   7.31000,   2.62621
 1760,   0.00720,   7.34000,   2.57212
 1761,   0.00690,   7.22000,   2.51853
 1762,   0.00750,   7.37000,   2.46555
 1763,   0.01100,   8.17000,   2.41331
 1764,   0.01490,   7.93000,   2.36201
 1765,   0.01430,   7.30000,   2.31175
 1766,   0.01420,   7.46000,   2.26262
 1767,   0.01020,   8.01000,   2.21462
 1768,   0.01100,   7.53000,   2.16774
 1769,   0.00650,   6.40000,   2.12189
 1770,   0.00740,   6.16000,   2.07703
 1771,   0.00310,   7.43000,   2.03305
 1772,   0.00360,   7.93000,   1.98987
 1773,   0.80370,   6.87000,   1.96140
 1774,   0.30500,   6.87000,   1.94868
 1775,   0.70410,   7.43000,   1.95904
 1776,   1.00440,   7.43000,   2.00248
 1777,   0.20310,   7.19000,   2.07144
 1778,   0.30260,   8.14000,   2.16152
 1779,   0.00260,   8.47000,   2.26376
 1780,   0.00240,   8.47000,   2.37134
 1781,   0.40240,   8.37000,   2.48609
 1782,   0.00320,   8.37000,   2.60217
 1783,   0.30340,   8.33000,   2.72050
 1784,   0.00490,   7.93000,   2.83641
 1785,   0.00590,   7.29000,   2.94655
 1786,   0.00890,   8.34000,   3.04865
 1787,   0.00810,   7.59000,   3.14116
 1788,   0.01320,   8.18000,   3.22327
 1789,   0.01520,   6.54000,   3.29462
 1790,   0.01090,   6.47000,   3.35511
 1791,   0.70650,   7.39000,   3.41704
 1792,   0.00850,   7.12000,   3.47706
 1793,   0.10820,   8.24000,   3.53451
 1794,   0.00690,   8.69000,   3.58719
 1795,   0.00550,   8.08000,   3.63355
 1796,   0.00160,   8.34000,   3.67255
 1797,   0.00190,   7.03000,   3.70358
 1798,   0.10130,   6.72000,   3.72814
 1799,   0.00180,   6.72000,   3.74569
 1800,   0.00230,   6.06000,   3.75604
 1801,   0.00070,   7.03000,   3.75917
 1802,   0.00050,   7.22000,   3.75524
 1803,   0.00030,   7.18000,   3.74454
 1804,   0.00030,   6.61000,   3.72744
 1805,   0.00030,   6.58000,   3.70438
 1806,   0.00030,   6.78000,   3.67583
 1807,   0.00680,   6.84000,   3.64238
 1808,   0.00930,   6.86000,   3.60464
 1809,   0.00900,   7.25000,   3.56317
 1810,   0.01100,   7.37000,   3.51853
 1811,   0.01160,   1.10000,   3.47120
 1812,   0.01860,   7.25000,   3.42177
 1813,   0.01380,   5.98000,   3.37065
 1814,   0.01860,   7.76000,   3.31828
 1815,   0.01610,   7.05000,   3.26498
 1816,   0.01400,   6.68000,   3.21101
 1817,   0.01370,   6.78000,   3.15659
 1818,   0.01120,   6.60000,   3.10186
 1819,   0.00680,   7.61000,   3.04690
 1820,   0.00090,   7.53000,   2.99167
 1821,   0.00060,   7.49000,   2.93619
 1822,   0.00250,   6.02000,   2.88053
 1823,   0.00220,   6.23000,   2.82477
 1824,   0.00130,   6.26000,   2.76897
 1825,   0.00030,   6.26000,   2.71319
 1826,   0.00030,   6.29000,   2.65752
 1827,   0.00030,   6.67000,   2.60200
 1828,   0.00030,   6.53000,   2.54673
 1829,   0.00030,   6.45000,   2.49178
 1830,   0.00030,   6.50000,   2.43722
 1831,   0.00030,   6.37000,   2.38311
 1832,   0.00030,   6.48000,   2.32953
 1833,   0.01980,   6.99000,   2.27686
 1834,   0.02900,   6.96000,   2.22557
 1835,   0.02990,   6.48000,   2.17599
 1836,   0.03120,   7.25000,   2.12836
 1837,   0.03350,   5.79000,   2.08288
 1838,   0.02390,   4.38000,   2.03949
 1839,   0.02540,   5.37000,   1.99815
 1840,   0.01940,   5.93000,   1.95868
 1841,   0.01530,   7.53000,   1.92087
 1842,   0.00850,   7.19000,   1.88443
 1843,   0.00400,   7.92000,   1.84903
 1844,   0.00150,   7.53000,   1.81439
 1845,   0.00570,   7.76000,   1.78040
 1846,   0.00350,   6.61000,   1.74692
 1847,   0.00150,   6.50000,   1.71382
 1848,   0.00090,   6.26000,   1.68100
 1849,   0.00030,   6.09000,   1.64840
 1850,   0.00030,   6.04000,   1.61597
 1851,   0.00030,   6.17000,   1.58369
 1852,   0.00030,   6.17000,   1.55156
 1853,   0.00030,   6.14000,   1.51958
 1854,   0.00030,   6.04000,   1.48779
 1855,   0.00130,   6.07000,   1.45622
 1856,   0.01670,   6.01000,   1.42517
 1857,   0.02630,   6.55000,   1.39505
 1858,   0.03590,   6.50000,   1.36628
 1859,   0.03880,   5.81000,   1.33924
 1860,   0.04350,   6.41000,   1.31422
 1861,   0.04070,   5.34000,   1.29136
 1862,   0.04170,   6.33000,   1.27074
 1863,   0.03820,   7.10000,   1.25231
 1864,   0.03680,   7.72000,   1.23597
 1865,   0.02710,   7.21000,   1.22142
 1866,   0.01420,   6.89000,   1.20819
 1867,   0.00600,   6.76000,   1.19578
 1868,   0.00340,   7.26000,   1.18376
 1869,   0.00480,   6.86000,   1.17184
 1870,   0.00370,   5.68000,   1.15980
 1871,   0.00330,   6.04000,   1.14747
 1872,   0.00170,   5.78000,   1.13471
 1873,   0.00000,   5.71000,   1.12143
 1874,   0.00000,   5.89000,   1.10756
 1875,   0.00000,   6.09000,   1.09308
 1876,   0.00000,   6.19000,   1.07799
 1877,   0.00000,   3.81000,   1.06232
 1878,   0.00000,   5.73000,   1.04610
 1879,   0.00000,   5.68000,   1.02939
 1880,   0.00000,   4.35000,   1.01225
 1881,   0.00000,   6.30000,   0.99473
 1882,   0.00000,   6.37000,   0.97688
 1883,   0.00000,   6.58000,   0.95878
 1884,   0.00000,   6.66000,   0.94048
 1885,   0.00000,   5.76000,   0.92203
 1886,   0.00000,   5.73000,   0.90348
